0.0666667,1.05522,0.113276,1.12316,0.153638,0.0279908,-2.76528,-0.115763,-0.577724,2.27087,0.386235,-0.440357,3.49238,-0.871909,-1.08208,-3.26999,3.12872,0.391155,3.74123,2.97115,-0.398395,0.278643,2.86628,-2.8661,-2.85141,4.01772,5.73473,-7.93819,-1.32909,3.68276,-8.66378,5.33671,-5.94464,6.23059,-0.514481,3.55634,-2.73109,3.10334
0.0733333,1.05383,0.112616,1.12536,0.148379,0.0280575,-2.76849,-0.117869,-0.572407,2.27544,0.380057,-0.430265,3.49728,-0.867531,-1.07293,-3.26943,3.13138,0.393044,3.73759,2.97327,-0.395892,0.268361,2.83803,-2.83587,-2.84883,7.15388,3.68169,4.70418,1.81691,-0.487673,0.75246,0.943311,-2.89021,6.21543,-0.535915,3.57965,-2.7547,3.14062
0.08,1.05357,0.113486,1.12465,0.154059,0.025874,-2.76511,-0.115502,-0.577933,2.27625,0.385787,-0.436252,3.50013,-0.870086,-1.07757,-3.27277,3.12843,0.389296,3.73489,2.96857,-0.399021,0.276681,2.87083,-2.86339,-2.85123,13.4396,3.69232,-4.79224,1.81298,-0.544961,0.764922,5.32455,0.341139,-0.0540494,5.76888,0.414858,-0.411732,-0.0432823
0.0866667,1.05277,0.113514,1.12546,0.153952,0.0249031,-2.76517,-0.115769,-0.578125,2.27951,0.385408,-0.433622,3.50483,-0.86961,-1.07521,-3.27547,3.12886,0.387827,3.73102,2.96611,-0.399346,0.275761,2.87422,-2.86222,-2.85076,7.15565,3.69193,1.4944,1.81311,-0.548175,0.766604,5.31827,0.342032,6.22839,-0.511393,3.55566,-2.72877,3.09548
0.0933333,1.04079,0.118435,1.121,0.163749,-0.0764232,-2.77397,-0.130746,-0.68701,2.31796,0.39841,-0.501692,3.57605,-0.895503,-1.07465,-3.31168,3.08552,0.364995,3.74225,2.96361,-0.427267,0.31344,-0.258868,-6.5531,-0.119626,1.02569,-2.67365,-1.13565,-1.53016,3.69815,3.5739,1.09748,-3.10502,6.13529,-0.554474,3.51102,-3.01296,2.94475
0.1,1.05067,0.112561,1.12881,0.147543,0.0234634,-2.7692,-0.119533,-0.573512,2.28817,0.377859,-0.419353,3.51685,-0.865284,-1.06213,-3.28055,3.13301,0.388058,3.71992,2.96226,-0.39808,0.264225,2.85149,-2.83073,-2.8466,-2.27513,-0.536778,7.85941,-1.32466,3.64107,3.90057,0.967216,-2.8888,6.21214,-0.531493,3.57656,-2.7496,3.12781
0.106667,1.05047,0.113242,1.12838,0.152402,0.0213511,-2.76633,-0.117667,-0.578901,2.28939,0.383208,-0.423686,3.52092,-0.867923,-1.06493,-3.28412,3.13096,0.384231,3.71925,2.95803,-0.401473,0.272712,2.8856,-2.8581,-2.84819,-2.27087,5.73596,4.64711,1.81288,-0.557717,-11.7942,5.30081,-5.94136,-0.0572582,-0.510709,3.55209,-2.72368,3.0858
0.113333,1.03939,0.117838,1.12286,0.166835,-0.0812841,-2.77091,-0.134224,-0.691499,2.31992,0.398327,-0.500259,3.58715,-0.896804,-1.07023,-3.31891,3.08567,0.362771,3.73211,2.95188,-0.430071,0.325596,-0.221404,-6.53556,-0.132622,1.04129,3.62675,8.2188,1.57867,5.67479,-12.1292,5.16163,0.150299,-0.139748,5.73633,3.47844,-2.9947,2.90449
0.12,1.0491,0.112743,1.13066,0.150132,0.0188467,-2.76705,-0.12015,-0.578925,2.29435,0.380277,-0.417111,3.52946,-0.866461,-1.05721,-3.28952,3.13406,0.383113,3.70978,2.95165,-0.402846,0.271134,2.89324,-2.85551,-2.8461,7.15303,3.68558,-4.77063,4.95302,3.7054,-2.36862,5.29115,-5.9433,6.22284,-0.503777,3.54846,-2.71931,-3.20282
0.126667,1.0483,0.112523,1.13185,0.148962,0.018235,-2.76731,-0.120638,-0.578082,2.29552,0.378811,-0.413765,3.53176,-0.865523,-1.05334,-3.28836,3.13383,0.382292,3.7067,2.94908,-0.404398,0.270766,2.89766,-2.85483,-2.84447,0.869833,3.68257,1.51719,8.09412,-0.56755,-5.51005,5.28678,-5.94703,6.22174,-0.50226,3.54637,-2.71714,3.07752
0.133333,1.04767,0.112166,1.13312,0.147341,0.0172298,-2.76707,-0.122098,-0.577219,2.29642,0.376326,-0.41179,3.53244,-0.864104,-1.04993,-3.29125,3.1356,0.382067,3.7041,2.9491,-0.404292,0.27075,2.9009,-2.85388,-2.8434,4.01124,-0.538234,-1.62035,11.2348,3.71189,-8.65234,5.28283,0.334976,6.21954,-0.499452,3.54486,-2.71468,3.07595
0.14,1.04688,0.111944,1.13442,0.145937,0.0170844,-2.76694,-0.122185,-0.575394,2.29611,0.374646,-0.408919,3.53251,-0.862402,-1.04643,-3.28744,3.13467,0.381677,3.70139,2.94799,-0.404223,0.271119,2.90443,-2.85332,-2.84198,4.01118,-0.536119,-1.61689,4.95146,3.71504,-2.36901,5.27967,0.33266,6.21917,-0.498878,3.54354,-2.71251,-3.2089
0.146667,1.0462,0.111669,1.13574,0.144531,0.0163824,-2.76629,-0.122725,-0.574064,2.2956,0.372546,-0.407297,3.53119,-0.860469,-1.04309,-3.28634,3.135,0.381412,3.70122,2.94949,-0.403801,0.270953,2.90656,-2.85311,-2.84051,4.00997,-0.53393,-1.61358,4.94982,3.71623,-8.65567,5.2779,0.33067,-0.0668493,-0.493529,3.54147,-2.71063,3.07319
0.153333,1.04553,0.111372,1.13711,0.142863,0.015888,-2.76485,-0.12366,-0.572152,2.29389,0.370055,-0.40604,3.52876,-0.858427,-1.03968,-3.28438,3.13393,0.381931,3.70055,2.94937,-0.405033,0.271503,2.9078,-2.85293,-2.83966,4.00932,-0.532621,4.67197,4.94923,3.71803,-8.65638,5.27636,-5.95351,-0.0674082,5.78956,3.54039,-2.70879,3.07279
0.16,1.02772,0.119171,1.1376,0.169253,-0.0369824,-2.77422,-6.13933,-0.713484,-6.58242,6.50265,-0.470392,6.38275,-5.44062,-5.25141,-0.03358,-0.16096,-0.13402,5.94443,5.81992,-0.0217932,0.370972,6.08871,-0.235718,-6.41382,13.6257,9.9194,1.95177,10.9725,3.74982,3.5711,5.1202,0.162177,-0.164206,-0.540295,3.48547,3.28169,-3.38037
0.166667,1.04432,0.110823,1.13993,0.139557,0.0147578,-2.76129,-0.124803,-0.568209,2.29013,0.364919,-0.405319,3.52129,-0.853357,-1.03396,-3.28099,3.13167,0.381712,3.69931,2.95584,-0.402772,0.273076,2.90873,-2.85332,-2.83879,0.865919,3.67239,7.81764,-1.33574,3.71983,-2.37946,5.2753,0.328431,-0.0698301,5.79316,3.53762,-2.70646,3.0714
0.173333,1.04304,0.109914,1.14278,0.133217,0.0154471,-2.76299,-0.126093,-0.561115,2.29104,0.357522,-0.397697,3.51827,-0.846996,-1.02534,-3.27715,3.13286,0.382738,3.69929,2.96265,-0.399243,0.264507,2.88156,-2.82613,-2.83445,0.859206,3.65577,4.75146,-1.33074,3.6687,-2.39358,0.99781,-2.90174,-0.0834477,5.77757,3.56058,-2.72758,3.1079
0.18,1.04244,0.109754,1.14421,0.132062,0.014819,-2.761,-0.125362,-0.559405,2.29003,0.355899,-0.397893,3.51426,-0.843702,-1.02276,-3.27418,3.13025,0.381624,3.6971,2.96484,-0.401124,0.265318,2.88085,-2.82679,-2.83471,-2.28366,5.76917,1.61193,-1.33128,3.66828,-2.39772,0.996306,-2.90402,-0.0837547,5.77676,3.56019,-2.72734,3.10857
0.186667,1.04188,0.109575,1.14561,0.130807,0.0142858,-2.75916,-0.124385,-0.557775,2.2898,0.354109,-0.398367,3.50971,-0.840336,-1.02066,-3.27148,3.12773,0.379778,3.69962,2.97148,-0.401148,0.266527,2.88034,-2.82747,-2.83532,0.856718,3.65613,4.7543,1.81031,-0.526392,-5.54211,0.994107,-2.9029,-0.0837192,5.77656,3.55959,-2.72783,3.10791
0.193333,1.0413,0.109412,1.14701,0.129687,0.0135831,-2.75724,-0.123186,-0.556231,2.28981,0.352794,-0.399121,3.50614,-0.836953,-1.01931,-3.26856,3.12403,0.378081,3.70009,2.97598,-0.400843,0.267342,2.88012,-2.8281,-2.83557,0.855849,3.65613,4.75573,1.81141,-0.526663,-5.54388,0.991438,-2.90185,-0.0825968,5.7764,3.55959,-2.72786,3.10762
0.2,1.04076,0.109296,1.1484,0.128663,0.0130861,-2.75538,-0.121569,-0.554909,2.29069,0.351594,-0.399817,3.50223,-0.833327,-1.01807,-3.26496,3.12044,0.376337,3.69953,2.97915,-0.402119,0.268714,2.87935,-2.82912,-2.83663,0.854622,3.65659,4.7573,-1.32946,3.66774,-2.40455,0.988232,-2.90143,-0.0815309,5.77408,3.55888,-2.72897,3.10691
0.206667,1.04026,0.109168,1.14975,0.127552,0.0123253,-2.75347,-0.12018,-0.554125,2.29229,0.350256,-0.400845,3.49915,-0.830156,-1.01696,-3.26241,3.11695,0.373984,3.70125,2.98456,-0.401587,0.269952,2.87852,-2.82992,-2.83769,0.853507,3.65703,4.75846,-1.32803,3.66699,-2.40608,0.984784,-2.9024,-0.0806553,5.77211,3.55885,-2.7295,3.10702
0.213333,1.03982,0.109021,1.15107,0.126657,0.0113403,-2.75137,-0.118935,-0.553629,2.29364,0.349164,-0.402021,3.49698,-0.827043,-1.01601,-3.25997,3.11349,0.371723,3.69807,2.98683,-0.401866,0.270838,2.87732,-2.83094,-2.83862,0.852216,3.65773,4.75929,-1.32627,3.66632,-2.40595,0.98077,-2.90231,-0.0788895,5.76912,3.55792,-2.73102,3.10495
0.22,1.03927,0.108997,1.15233,0.126174,0.0107194,-2.75007,-0.116383,-0.553612,2.29721,0.349062,-0.402738,3.49609,-0.824293,-1.01584,-3.25707,3.10986,0.368606,3.70021,2.98976,-0.401333,0.271865,2.87719,-2.83207,-2.83955,0.851271,3.6581,4.76047,1.81786,-0.523857,-5.54759,0.976468,-2.90193,-0.0771812,5.76505,0.416317,-0.409805,-0.0373928
0.226667,1.03945,0.109666,1.1521,0.130388,0.00911902,-2.745,-0.112691,-0.558796,2.29874,0.353912,-0.410874,3.49437,-0.825295,-1.02173,-3.25523,3.1033,0.361903,3.70088,2.98963,-0.403791,0.282653,2.90402,-2.86071,-2.84441,0.856756,3.67556,1.54139,1.816,-0.573426,-5.53436,-0.981583,-5.94588,-0.0630273,5.75317,3.53344,-2.71079,3.06553
0.233333,1.03901,0.109643,1.15326,0.130195,0.00819087,-2.74331,-0.110745,-0.559703,2.30252,0.354135,-0.411914,3.49536,-0.823423,-1.02165,-3.25203,3.10033,0.357511,3.69983,2.99297,-0.402666,0.283496,2.90356,-2.86266,-2.84551,0.855555,3.67558,7.8252,1.81774,-0.573053,-5.53369,5.3063,-5.9446,-0.0621455,5.78699,3.53256,-2.71233,3.06405
0.24,1.03805,0.108882,1.15581,0.124631,0.00804528,-2.74463,-0.111776,-0.555716,2.30791,0.348737,-0.404331,3.49846,-0.818663,-1.01385,-3.24815,3.10001,0.35627,3.69618,2.99713,-0.402943,0.275241,2.87466,-2.83632,-2.84292,0.84867,3.65842,4.76355,1.82623,-0.52003,-5.54235,7.24678,-2.89866,-0.0744553,5.76762,3.55687,-2.73548,3.10152
0.246667,1.03824,0.109564,1.15539,0.129157,0.00632979,-2.73963,-0.108649,-0.562045,2.31081,0.353736,-0.412647,3.49808,-0.821161,-1.02053,-3.24753,3.09468,0.348982,3.6979,2.99634,-0.404874,0.285617,2.90184,-2.86543,-2.84772,0.854318,3.67571,7.8258,-1.31674,3.71172,-2.38567,5.31472,-5.94064,-0.0602596,5.78941,0.389999,-0.427063,-0.0792869
0.253333,1.0379,0.1095,1.15637,0.12862,0.00510593,-2.73766,-0.108395,-0.564061,2.31573,0.353235,-0.413057,3.49996,-0.820984,-1.01985,-3.24661,3.09297,0.343814,3.69622,2.998,-0.405327,0.286638,2.90036,-2.86684,-2.84926,0.853676,3.67604,1.54242,1.82809,-0.567844,-5.52396,5.31896,0.343689,-0.0600856,5.79302,3.53089,-2.71605,3.06115
0.26,1.0376,0.109439,1.15729,0.127778,0.00419323,-2.73508,-0.10906,-0.56591,2.32081,0.352336,-0.412847,3.50182,-0.821385,-1.01869,-3.24748,3.0913,0.338999,3.69339,2.99825,-0.406922,0.288202,2.89841,-2.86842,-2.85061,0.853096,3.6759,1.54229,-4.45162,-0.56535,-5.51951,5.32302,0.345411,6.22261,-0.488117,3.53,-2.71665,3.06037
0.266667,1.03728,0.109357,1.15808,0.127035,0.00310246,-2.73255,-0.110177,-0.568104,2.32518,0.351148,-0.413143,3.503,-0.822427,-1.018,-3.24735,3.09016,0.333569,3.69385,3.00014,-0.408145,0.289183,2.89674,-2.86991,-2.85132,3.99439,-0.533757,-1.59937,-1.30581,3.70449,3.90934,5.3267,0.347665,6.22215,5.79723,3.52909,-2.71716,3.05912
0.273333,1.03694,0.10924,1.15876,0.126244,0.00225225,-2.73033,-0.11138,-0.570433,2.33045,0.349653,-0.413544,3.50349,-0.824167,-1.01801,-3.24771,3.08789,0.328222,3.69442,3.00144,-0.40859,0.290643,2.89501,-2.87168,-2.85273,7.13532,-2.60817,7.82545,4.98048,3.70142,-2.37166,5.33073,-5.93634,6.22046,-0.478068,3.52797,-2.71769,3.05882
0.28,1.03608,0.108374,1.16081,0.120232,0.00194123,-2.73062,-0.115891,-0.568083,2.33671,0.342314,-0.406352,3.50552,-0.823346,-1.0108,-3.2481,3.08913,0.325696,3.69067,3.00446,-0.407397,0.282594,2.8644,-2.84592,-2.84986,0.84529,-2.62563,4.76479,1.84713,-0.505652,0.762135,0.940219,-2.89422,-0.0770773,-0.492619,3.55069,-2.73997,-3.18781
0.286667,1.03641,0.10896,1.15995,0.124025,0.000360331,-2.72421,-0.116689,-0.575426,2.33899,0.34533,-0.414023,3.50402,-0.829415,-1.01728,-3.24966,3.08409,0.318729,3.68994,2.99956,-0.410858,0.293807,2.89001,-2.87544,-2.85496,0.85112,-2.60954,1.5416,1.84609,-0.554046,0.77894,5.33737,0.348564,-0.0657356,-0.470805,3.52443,-2.71814,-3.22714
0.293333,1.03617,0.108828,1.16038,0.123191,-0.000721104,-2.72158,-0.119201,-0.578561,2.34394,0.3434,-0.414265,3.50453,-0.832565,-1.01682,-3.25154,3.08306,0.314067,3.68987,2.99877,-0.412221,0.295114,2.88814,-2.87777,-2.85569,-2.29134,-0.530466,4.68299,1.84916,-0.550602,0.777542,5.34086,0.347537,-0.069135,-0.461525,3.52202,-2.71773,3.05468
0.3,1.03591,0.108686,1.16071,0.122215,-0.00157693,-2.71882,-0.122164,-0.581546,2.34836,0.341327,-0.414372,3.50466,-0.836278,-1.01663,-3.25436,3.08225,0.309414,3.68939,2.99629,-0.414472,0.296752,2.88649,-2.88019,-2.85662,3.99144,-0.528738,10.9661,1.85323,-0.548679,-5.49993,5.34388,-5.93714,-0.0699264,5.82194,3.51975,-2.71719,-3.22979
0.306667,1.03569,0.108473,1.16095,0.121052,-0.00239005,-2.71619,-0.125469,-0.584344,2.35233,0.338859,-0.41424,3.50444,-0.840101,-1.01617,-3.25714,3.08164,0.305117,3.6888,2.99452,-0.415543,0.298547,2.88444,-2.88259,-2.85762,0.848857,-2.61433,7.82437,1.85651,-0.545597,-5.49781,5.3473,-5.94184,6.21086,-0.45943,0.375557,-0.424501,-0.0897097
0.313333,1.03487,0.107559,1.16245,0.115138,-0.00252229,-2.71674,-0.130627,-0.5823,2.35776,0.331329,-0.407052,3.50535,-0.84068,-1.00955,-3.25907,3.08337,0.304039,3.68621,2.99425,-0.414685,0.290505,2.85387,-2.85733,-2.85382,-2.29983,-0.509527,7.90565,1.86446,-0.490333,-5.5146,0.923437,-2.90423,-0.0886705,-0.470023,3.53987,-2.73781,3.08937
0.32,1.03469,0.107351,1.16247,0.11414,-0.00322764,-2.7142,-0.133932,-0.5848,2.36028,0.329004,-0.40725,3.50442,-0.844489,-1.00945,-3.26136,3.08237,0.300932,3.68537,2.99045,-0.416291,0.292212,2.85179,-2.86025,-2.85442,-8.58426,-0.508264,1.62181,1.86737,-0.487179,0.768831,0.920217,-2.90801,-0.0910609,-0.46602,3.53687,-2.73756,3.08841
0.326667,1.0351,0.107853,1.16102,0.117827,-0.00440685,-2.70864,-0.135447,-0.591882,2.36038,0.331558,-0.414563,3.5016,-0.851839,-1.0158,-3.26372,3.07798,0.295775,3.68565,2.98175,-0.420484,0.304306,2.87922,-2.8907,-2.86043,-5.43676,-2.61895,7.82273,1.86642,-0.536799,-5.49829,5.35675,0.32984,-0.0800937,5.8324,3.50953,-2.71609,3.0482
0.333333,1.03496,0.107647,1.16084,0.116907,-0.00523702,-2.70628,-0.13867,-0.594235,2.36159,0.329204,-0.414684,3.50012,-0.855461,-1.01511,-3.26564,3.07694,0.293088,3.68866,2.97884,-0.422731,0.306093,2.87773,-2.89355,-2.86141,-5.43773,-2.62058,7.82228,-1.27159,3.67569,-2.35745,5.35999,0.322451,-0.0825144,5.83533,3.50722,-2.71546,3.04707
0.34,1.03475,0.107422,1.16055,0.11596,-0.00543152,-2.7045,-0.141381,-0.595743,2.36226,0.326492,-0.415607,3.49621,-0.859114,-1.01626,-3.26663,3.07545,0.290876,3.68768,2.97482,-0.422043,0.30828,2.87632,-2.89642,-2.86235,-5.43854,-2.62114,7.82062,-4.4101,-0.530858,0.784395,-0.920536,-5.96544,-0.0848374,5.83541,3.50471,-2.71578,3.0461
0.346666,1.03459,0.107221,1.16013,0.115205,-0.00587856,-2.70261,-0.1441,-0.597536,2.36216,0.324181,-0.416356,3.49285,-0.862742,-1.01656,-3.26712,3.07349,0.288453,3.68925,2.97202,-0.423076,0.310273,2.87534,-2.89944,-2.86299,-8.58106,-0.518742,10.9618,-1.26453,3.66963,-2.35717,5.36564,-5.97273,-0.0868365,5.83166,3.50279,-2.71527,3.04527
0.353333,1.03442,0.107016,1.1596,0.114528,-0.00629706,-2.70116,-0.146416,-0.599021,2.36166,0.32181,-0.417414,3.48831,-0.86602,-1.01712,-3.26742,3.07114,0.286376,3.69176,2.96982,-0.424152,0.31227,2.87397,-2.90249,-2.86422,-8.58225,-0.518678,10.96,-1.26168,3.66606,-2.35803,5.36864,0.301649,-0.0893368,5.8328,3.50063,-2.71548,3.04478
0.36,1.03429,0.106816,1.15897,0.113965,-0.00661218,-2.69964,-0.148403,-0.600097,2.36062,0.319479,-0.419004,3.4832,-0.868874,-1.01844,-3.2678,3.06782,0.284845,3.69401,2.96701,-0.424283,0.314516,2.87277,-2.90586,-2.86548,-8.58342,-0.518118,17.2412,-1.25888,3.66282,-2.35868,5.37132,0.295661,-0.0916277,5.83365,3.49848,-2.71609,3.04399
0.366666,1.03415,0.106654,1.15822,0.113319,-0.00681318,-2.69785,-0.150608,-0.600898,2.35873,0.316987,-0.42085,3.47707,-0.871756,-1.02012,-3.26786,3.06454,0.283391,3.69562,2.96392,-0.424398,0.31688,2.87085,-2.90892,-2.86705,-8.58434,-0.51859,10.9564,-1.25545,3.65856,-2.35774,5.37405,-5.99574,-0.0938688,5.80345,0.355257,-0.424929,-0.0973332
0.373333,1.03404,0.10651,1.15738,0.113026,-0.00717779,-2.69629,-0.15229,-0.601754,2.3566,0.314943,-0.423196,3.47119,-0.874159,-1.02213,-3.26808,3.06079,0.282343,3.69823,2.96143,-0.424742,0.319019,2.86977,-2.91226,-2.86827,-8.58492,-0.518244,10.9547,1.88964,-0.513932,0.782776,-7.19005,0.282226,-6.37913,-0.476416,0.354006,-0.424298,-0.0975224
0.38,1.02367,0.11074,1.14851,0.137353,-0.110404,-2.7016,-0.16857,-0.721715,2.38353,0.329956,-0.512012,3.52501,-0.910083,-1.03618,-3.29698,3.00705,0.258822,3.72364,2.95258,-0.454848,0.363311,-0.228262,-0.197541,-6.42399,-8.42522,-0.465303,5.09209,7.97737,-0.588091,-12.0999,5.2471,-6.20346,-0.172315,-0.500196,0.286013,-6.43536,6.0212
0.386666,1.02358,0.11068,1.14744,0.137533,-0.11097,-2.70012,-0.169801,-0.722853,2.38112,0.328662,-0.514855,3.51957,-0.912375,-1.03843,-3.29796,3.00255,0.257527,3.72752,2.95023,-0.455713,0.364836,-0.228965,-0.194347,-6.42463,-5.28421,-2.676,8.23182,4.8413,3.72742,-8.95683,5.2494,-6.21359,-6.45722,-0.49969,3.4269,-2.9899,2.87971
0.393333,1.02352,0.11061,1.14623,0.138098,-0.11163,-2.69932,-0.170225,-0.724603,2.3797,0.327784,-0.518746,3.51355,-0.914901,-1.04227,-3.29815,2.99819,0.256129,3.7302,2.94748,-0.455407,0.366209,-0.228742,-0.191292,-0.142475,-2.1428,-0.46556,5.08924,7.98857,5.69896,-5.81424,5.25097,-6.22406,-0.175455,-0.498235,3.42634,-2.9905,2.87954
0.4,1.02281,0.110581,1.14589,0.134455,-0.110937,-2.70191,-0.169074,-0.722496,2.3841,0.324536,-0.516082,3.51011,-0.914592,-1.04182,-3.2989,2.99524,0.255177,3.73155,2.94767,-0.454036,0.355425,-0.255669,-0.207103,-6.41242,-11.5923,3.58043,17.7459,4.87302,3.68121,-15.2472,7.30771,-3.2246,-0.188798,5.78971,6.59303,-0.138617,6.05265
0.406666,1.02276,0.110585,1.14444,0.135216,-0.11136,-2.70129,-0.168776,-0.724406,2.38347,0.323935,-0.520913,3.50366,-0.917283,-1.04743,-3.29924,2.99102,0.253985,3.73236,2.94381,-0.452427,0.357279,-0.255598,-0.203584,-0.130405,0.973529,3.58094,5.17791,8.01932,-0.537253,-5.82282,1.0231,-3.23502,6.09259,-0.486122,3.45091,-3.00314,2.91185
0.413333,1.0337,0.106281,1.15,0.114388,-0.00935237,-2.69177,-0.154171,-0.610239,2.351,0.308555,-0.442951,3.43779,-0.889135,-1.04414,-3.27133,3.03497,0.273826,3.71431,2.94462,-0.423351,0.332477,2.86369,-2.93159,-2.87811,-8.59004,-0.523786,10.9395,-1.23222,3.63136,-2.35858,5.3859,0.235389,-0.109049,5.81134,3.49052,-2.72144,3.04707
0.42,1.0332,0.105662,1.14966,0.110372,-0.00943688,-2.69484,-0.155602,-0.608863,2.35422,0.303623,-0.440306,3.43465,-0.889915,-1.04337,-3.27235,3.03324,0.273999,3.71569,2.94411,-0.421205,0.324866,2.8327,-2.90759,-2.874,0.829009,3.652,4.73689,1.91599,5.85091,-5.52027,-5.39483,-3.0138,-0.125232,5.79744,3.51452,-2.74224,3.08672
0.426666,1.03326,0.105738,1.14792,0.111087,-0.00976495,-2.69491,-0.15514,-0.6121,2.35596,0.303304,-0.445015,3.42951,-0.894125,-1.04975,-3.27471,3.02933,0.271273,3.71808,2.94047,-0.420084,0.327409,2.83223,-2.91083,-2.87567,-2.31359,-0.511895,7.87468,5.06073,3.56959,-8.66255,0.887632,-3.01867,-0.127815,-0.48064,3.51272,-2.74116,3.08409
0.433333,1.034,0.106539,1.14486,0.11654,-0.0106557,-2.69141,-0.153763,-0.620187,2.35472,0.308114,-0.455802,3.42455,-0.902043,-1.06107,-3.27669,3.02274,0.266638,3.72245,2.93314,-0.423238,0.340467,2.86143,-2.94121,-2.88379,-11.7351,3.66936,14.071,5.06067,3.61776,-8.63968,5.38786,-6.06403,-0.116856,-0.475715,3.4877,-2.71967,3.04582
0.44,1.03415,0.106666,1.14293,0.117352,-0.0109801,-2.69156,-0.153863,-0.624637,2.35733,0.308341,-0.460013,3.42071,-0.908053,-1.06732,-3.27962,3.01879,0.26332,3.72757,2.93082,-0.424455,0.343114,2.86064,-2.94396,-2.88517,-2.31178,5.75339,10.9247,1.9227,-0.470919,-5.49828,5.38796,-6.06957,-0.11946,5.80826,3.48781,-2.71946,3.04725
